,collection_date,country,host_species,reassortant,state,strain_name,subtype
880,2009-08-03,USA,American Green-Winged Teal/Avian,False,Interior Alaska,A/American green-winged teal/Interior Alaska/9BM6223R0/2009,H10N7
881,2007-09-04,USA,Mallard/Avian,False,Washington,A/mallard/Washington/44338-045/2007,H6N1
882,2009-05-11,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-305/2009,H10N7
883,2007-09-03,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/7MP1701/2007,Mixed
884,2008-11-22,USA,Mallard/Avian,False,California,A/mallard/California/6957/2008,H10N7
885,2007-01-03,USA,Green-Winged Teal/Avian,False,California,A/American green-winged teal/California/44242-906/2007,H7N3
886,2012-12-10,USA,Northern Shoveler/Avian,False,Missouri,A/northern shoveler/Missouri/12OS5755/2012,H10N3
887,2008-09-27,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/8BM3736/2008,H12N5
888,2012-10-31,USA,Mallard/Avian,False,California,A/mallard/California/3956/2012,H7N3
889,2009-02-05,Canada,Black Scoter/Avian,True,New Brunswick,A/black scoter/New Brunswick/00003/2009,H7N6
890,2009-09-08,USA,Northern Pintail/Avian,False,Minnesota,A/northern pintail/Minnesota/AI09-3254/2009,H6N2
891,2009-08-19,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM11542R0/2009,H3N8
892,2007-08-20,Canada,American Black Duck/Avian,False,Prince Edward Island,A/American black duck/Prince Edward Island/02685/2007,H4N6
893,2009-10-01,Egypt,Chicken/Avian,False,Menofia,A/chicken/Menofia/CAI28/2009,H5N1
894,2011-10-15,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3408/2011,H3N2
895,2008-09-14,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/8BM3582/2008,H3N8
896,2008-02-07,,Blue-Winged Teal/Avian,True,Guatemala,A/blue-winged teal/Guatemala/CIP049-01/2008,H7N9
897,2009-08-20,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM11965R0/2009,H3N8
898,2009-12-11,USA,Mallard/Avian,False,Arkansas,A/mallard/Arkansas/AI09-5900/2009,H3N8
899,2012-06-03,China,Duck/Avian,True,Hubei,A/duck/Hubei/S2227/2012,H4N2
900,2007-12-25,China,Duck/Avian,True,Shanghai,A/duck/Shanghai/C60/2007,H9N2
901,2010-08-16,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00619/2010,H3N6
902,2009-05-20,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/240/2009,H10N7
903,2010-09-14,Canada,Mallard-Black Duck Hybrid/Avian,False,New Brunswick,A/mallard-black duck hybrid/New Brunswick/00904/2010,H10N7
904,2009-11-01,USA,Duck/Avian,False,Illinois,A/ruddy duck/Illinois/3471/2009,H3N8
905,2009-12-07,USA,Mallard/Avian,False,Missouri,A/mallard/Missouri/220/2009,H7N3
906,2009-08-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7240R0/2009,H8N4
907,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2240/2011,H6N1
908,2008-11-08,USA,American Wigeon/Avian,False,California,A/American wigeon/California/6610/2008,H12N5
909,2009-11-11,,Blue-Winged Teal/Avian,False,Guatemala,A/blue-winged teal/Guatemala/CIP049-10/2009,H11N2
910,2007-09-14,USA,Green-Winged Teal/Avian,True,Minnesota,A/green-winged teal/Minnesota/Sg-00180/2007,H6N2
911,2009-07-20,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM3205R0/2009,H10N7
912,2007-01-14,Russia,Chicken/Avian,False,Domodedovo,A/chicken/Domodedovo/MK/2007,H5N1
913,2010-08-09,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM10480R0/2010,H3N8
914,2011-09-19,,Blue-Winged Teal/Avian,False,Canada,A/blue-winged teal/Canada/3240/2011,H4N6
915,2007-11-12,,Mallard/Avian,True,Sweden,A/mallard/Sweden/69773/2007,H10N5
916,2010-03-20,China,Chicken/Avian,False,Yunnan,A/chicken/Yunnan/C1212/2010,H9N2
917,2009-11-21,,Mallard/Avian,False,Sweden,A/mallard/Sweden/104690/2009,H4N6
918,2007-09-10,USA,Green-Winged Teal/Avian,False,Oregon,A/American green-winged teal/Oregon/44336-183/2007,H3N8
919,2009-08-10,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/9BM8459R0/2009,H3N1
920,2008-12-24,USA,Mallard/Avian,True,Maryland,A/mallard/Maryland/08OS3075/2008,H10N7
921,2008-10-19,USA,Northern Shoveler/Avian,False,California,A/northern shoveler/California/8355/2008,H6N1
922,2009-01-15,USA,Mallard/Avian,False,Oklahoma,A/mallard/Oklahoma/A00449455/2009,H7N3
923,2011-07-20,USA,Goose/Avian,False,Interior Alaska,A/goose/Interior Alaska/11PG00437/2011,H2N3
924,2009-10-17,USA,Mallard/Avian,True,Illinois,A/mallard/Illinois/3051/2009,H11N3
925,2007-08-29,USA,Mallard/Avian,True,Washington,A/mallard/Washington/44338-018/2007,H4N6
926,2007-09-05,Russia,Chicken/Avian,False,Krasnodar,A/chicken/Krasnodar/300/07,H5N1
927,2008-09-27,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/8BM3731/2008,H3N8
928,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2213/2011,H11N2
929,2010-09-04,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10CH00021R0/2010,H4N6
930,2009-11-05,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101163/2009,H11N9
931,2010-07-18,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM04668R0/2010,H4N6
932,2009-08-08,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7934R0/2009,H4N6
933,2009-05-20,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/324/2009,H1N1
934,2009-07-29,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM4991R0/2009,H10N7
935,2011-08-19,USA,Mallard/Avian,True,Ohio,A/mallard/Ohio/11OS2216/2011,H5N1
936,2011-08-15,USA,Mallard/Avian,True,Ohio,A/mallard/Ohio/11OS2141/2011,H3N2
937,2010-08-04,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM08100R0/2010,H7N3
938,2010-07-31,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06905R0/2010,H7N3
939,2012-09-15,USA,Blue-Winged Teal/Avian,False,Ohio,A/blue-winged teal/Ohio/12OS2294/2012,H4N6
940,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2555P/2011,H11N9
941,2009-08-10,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/1690/2009,H6N1
942,2012-02-21,China,Chicken/Avian,False,Jiangsu,A/chicken/Jiangsu/WJ58/2012,H9N2
943,2008-12-05,,Mallard/Avian,False,Sweden,A/mallard/Sweden/81019/2008,H4N6
944,2010-08-08,Canada,Mallard/Avian,False,New Brunswick,A/mallard/New Brunswick/00339/2010,H1N1
945,2011-09-24,USA,Blue-Winged Teal/Avian,False,Wisconsin,A/blue-winged teal/Wisconsin/11OS2873/2011,H3N2
946,2008-04-25,,Duck/Avian,True,Denmark,A/duck/Denmark/53-147-8/2008,H7N1
947,2010-09-20,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/01002/2010,H3N8
948,2011-11-26,Georgia,Mallard/Avian,False,Republic of Georgia,A/mallard/Republic of Georgia/13/2011,H6N2
949,2012-03-24,China,Duck/Avian,False,Hunan,A/duck/Hunan/S1661/2012,H6N6
950,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2204/2011,H4N8
951,2007-09-16,USA,Green-Winged Teal/Avian,False,Minnesota,A/green-winged teal/Minnesota/Sg-00222/2007,H6N2
952,2007-09-03,USA,American Wigeon/Avian,False,Interior Alaska,A/American wigeon/Interior Alaska/7MP1726/2007,H3N8
953,2012-07-11,USA,Mallard/Avian,False,California,A/mallard/California/2762/2012,H3N8
954,2010-03-03,China,Chicken/Avian,False,Hunan,A/chicken/Hunan/S1248/2010,H4N6
955,2007-02-15,USA,Snow Goose/Avian,True,Delaware,A/snow goose/Delaware/07OS203/2007,H1N8
956,2012-06-03,China,Duck/Avian,False,Fujian,A/duck/Fujian/S2169/2012,H4N6
957,2009-08-12,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM9383R0/2009,H10N7
958,2009-07-09,China,Chicken/Avian,False,Jiangsu,A/chicken/Jiangsu/07/2009,H9N2
959,2009-07-22,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM3379R0/2009,H10N7
960,2009-08-09,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7972R0/2009,H4N6
961,2010-08-25,Canada,Blue-Winged Teal/Avian,False,New Brunswick,A/blue-winged teal/New Brunswick/00775/2010,H3N8
962,2011-04-14,China,Duck/Avian,False,Shandong,A/wild duck/Shandong/628/2011,H5N1
963,2011-09-21,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11ML00058/2011,H7N3
964,2010-09-14,Canada,Blue-Winged Teal/Avian,False,New Brunswick,A/blue-winged teal/New Brunswick/00283/2010,H3N8
965,2007-05-24,USA,Shorebird/Avian,False,Delaware,A/shorebird/Delaware/472/2007,H5N1
966,2010-08-13,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM12163R0/2010,H3N8
967,2007-11-04,USA,Goose/Avian,False,California,A/greater white-fronted goose/California/44358-112/2007,H6N1
968,2009-09-11,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/03554/2009,H4N6
969,2009-01-24,USA,Mallard/Avian,True,Delaware,A/mallard/Delaware/A00456271/2009,H7N3
970,2010-08-01,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM07029R0/2010,H7N3
971,2008-06-30,Egypt,Chicken/Avian,False,Qalubia,A/chicken/Qalubia/CAI12/2008,H5N1
972,2010-08-07,USA,Grebe/Avian,True,Minnesota,A/red-necked grebe/Minnesota/AI10-2528/2010,H4N8
973,2010-08-25,Canada,Blue-Winged Teal/Avian,False,New Brunswick,A/blue-winged teal/New Brunswick/00768/2010,H3N8
974,2009-11-15,USA,Blue-Winged Teal/Avian,False,Louisiana,A/blue-winged teal/Louisiana/AI09-5234/2009,H11N2
975,2010-12-10,USA,Northern Pintail/Avian,False,Mississippi,A/northern pintail/Mississippi/10OS4521/2010,Mixed
976,2007-09-12,USA,Mallard/Avian,True,Washington,A/mallard/Washington/44338-052/2007,H3N1
977,2008-08-11,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/8BM2312/2008,H3N8
978,2010-07-25,USA,Green-Winged Teal/Avian,False,Interior Alaska,A/American green-winged teal/Interior Alaska/10BM05376R0/2010,H3N8
979,2008-09-14,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-01040/2008,H3N2
980,2009-07-29,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM4989R0/2009,H10N7
981,2011-12-10,USA,American Wigeon/Avian,False,Mississippi,A/American widgeon/Mississippi/11OS6073/2011,H6N2
982,2008-02-02,China,Chicken/Avian,False,Jiangsu,A/chicken/Jiangsu/02/2008,H9N2
983,2008-10-25,USA,Gadwall/Avian,False,California,A/gadwall/California/8535/2008,H6N1
984,2011-09-19,Georgia,Teal/Avian,True,Republic of Georgia,A/common Teal/Republic of Georgia/1/2011,H3N8
985,2010-08-07,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM09539R0/2010,H7N3
986,2012-09-20,USA,Mallard/Avian,True,Interior Alaska,A/mallard/Interior Alaska/12ML00058/2012,H8N4
987,2009-08-19,Canada,Mallard/Avian,True,Alberta,A/mallard/Alberta/35/2009,H2N3
988,2010-08-14,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM12370R0/2010,H3N8
989,2012-07-23,USA,Mallard/Avian,False,California,A/mallard/California/2924/2012,H3N8
990,2012-01-16,USA,American Green-Winged Teal/Avian,False,Mississippi,A/American green-winged teal/Mississippi/12OS191/2012,H5N3
991,2009-07-13,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM2395R0/2009,H4N6
992,2009-07-27,USA,Mallard/Avian,False,California,A/mallard/California/5212/2009,H5N2
993,2009-07-10,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM2164/2009,H4N6
994,2009-07-13,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM2398R0/2009,H4N6
995,2010-08-10,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00425/2010,H3N8
996,2011-09-10,USA,Blue-Winged Teal/Avian,False,Missouri,A/blue-winged teal/Missouri/11OS2641/2011,H4N8
997,2010-07-18,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM04704R0/2010,H4N6
998,2011-06-03,China,Duck/Avian,True,Hunan,A/duck/Hunan/S2046/2011,H4N2
999,2012-12-02,China,Duck/Avian,False,Anhui,A/duck/Anhui/C330/2012,H9N2
1000,2007-07-27,USA,Ruddy Turnstone/Avian,True,New Jersey,A/ruddy turnstone/New Jersey/AI07-296/2007,H6N1
1001,2010-10-03,USA,American Green-Winged Teal/Avian,False,Wisconsin,A/American green-winged teal/Wisconsin/10OS2955/2010,H5N2
1002,2008-09-22,USA,Mallard/Avian,True,New Jersey,A/mallard/New Jersey/Sg-00884/2008,H11N2
1003,2008-10-25,USA,American Wigeon/Avian,False,California,A/American wigeon/California/8547/2008,H6N1
1004,2008-08-06,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS1346/2008,H1N1
1005,2009-07-27,USA,Green-Winged Teal/Avian,False,Interior Alaska,A/American green-winged teal/Interior Alaska/9BM4407R0/2009,H10N7
1006,2011-10-30,USA,Green-Winged Teal/Avian,True,Wisconsin,A/American green-winged teal/Wisconsin/11OS3580/2011,H12N2
1007,2009-01-15,USA,Green-Winged Teal/Avian,True,Utah,A/American green winged teal/Utah/A00461136/2009,H7N1
1008,2010-12-29,USA,Mallard/Avian,False,Missouri,A/mallard/Missouri/10MO0551/2010,H7N7
1009,2011-09-03,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/11BM03861/2011,H3N8
1010,2011-12-08,USA,Northern Shoveler/Avian,True,Mississippi,A/northern shoveler/Mississippi/11OS5900/2011,H8N1
1011,2008-06-30,Egypt,Chicken/Avian,False,Giza,A/chicken/Giza/CAI23/2008,H5N1
1012,2010-07-29,USA,Mallard/Avian,False,California,A/mallard/California/1210/2010,H4N6
1013,2011-11-05,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS4310/2011,H4N6
1014,2007-09-15,USA,Blue-Winged Teal/Avian,False,Louisiana,A/blue-winged teal/Louisiana/Sg-00224/2007,H3N8
1015,2009-03-25,,Shelduck/Avian,False,Belgium,A/Tadorna tadorna/Belgium/3441-P3/2009,H7N1
1016,2011-08-07,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11BM02099/2011,H4N6
1017,2009-08-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7118R1/2009,H3N8
1018,2009-08-15,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM10047R0/2009,H3N8
1019,2012-09-01,USA,Blue-Winged Teal/Avian,False,Ohio,A/mallard/Ohio/12OS2351/2012,H3N6
1020,2012-06-05,China,Duck/Avian,True,Jiangxi,A/duck/Jiangxi/S21055/2012,H4N2
1021,2010-12-12,USA,Northern Shoveler/Avian,True,Missouri,A/northern shoveler/Missouri/10OS4673/2010,H14N6
1022,2008-09-14,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-01035/2008,H3N8
1023,2007-09-18,,Mallard/Avian,True,Belgium,A/Anas platyrhynchos/Belgium/12827/2007,H3N8
1024,2009-05-20,USA,Shorebird/Avian,False,Delaware,A/shorebird/Delaware/324/2009,H1N1
1025,2008-09-21,USA,Mallard/Avian,False,New Jersey,A/mallard/New Jersey/Sg-00967/2008,H4N6
1026,2010-09-07,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/00778/2010,H3N8
1027,2009-11-30,,Mallard/Avian,False,Sweden,A/mallard/Sweden/105365/2009,H10N1
1028,2007-09-15,USA,Blue-Winged Teal/Avian,False,Texas,A/blue-winged teal/Texas/Sg-00079/2007,H3N8
1029,2008-12-24,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS3111/2008,H10N7
1030,2009-08-10,USA,Mallard/Avian,True,Interior Alaska,A/mallard/Interior Alaska/9BM8524R0/2009,H3N1
1031,2008-11-15,USA,Northern Pintail/Avian,False,California,A/northern pintail/California/6763/2008,H6N1
1032,2012-03-25,China,Duck/Avian,True,Hunan,A/duck/Hunan/S11205/2012,H10N3
1033,2011-08-29,,Blue-Winged Teal/Avian,False,Canada,A/blue-winged teal/Canada/3231/2011,H4N8
1034,2009-08-12,,Mallard/Avian,False,Sweden,A/mallard/Sweden/93211/2009,H4N6
1035,2010-11-28,USA,Mallard/Avian,True,Illinois,A/mallard/Illinois/10OS4078/2010,H10N7
1036,2007-01-20,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/07OS56/2007,H10N7
1037,2007-12-14,Russia,Rook/Avian,False,Rostov-on-Don,A/rook/Rostov-on-Don/26/2007,H5N1
1038,2007-09-26,USA,Mallard/Avian,False,Minnesota,A/mallard duck/Minnesota/Sg-00121/2007,H1N1
1039,2010-12-02,USA,Common Goldeneye/Avian,True,Wisconsin,A/common goldeneye/Wisconsin/10OS4202/2010,H7N6
1040,2009-06-03,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-1233/2009,H1N7
1041,2007-11-03,USA,Ring-Necked Duck/Avian,False,California,A/ring necked duck/California/HKWF402/2007,H6N1
1042,2009-05-21,USA,Gull/Avian,False,Delaware,A/gull/Delaware/428/2009,H1N1
1043,2012-05-18,China,Chicken/Avian,False,Sichuan,A/chicken/Sichuan/C2151/2012,H9N2
1044,2009-08-16,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM10238R0/2009,H10N7
1045,2009-08-12,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM9201R0/2009,H10N7
1046,2008-10-29,USA,Northern Shoveler/Avian,False,California,A/northern shoveler/California/8673/2008,H6N1
1047,2008-09-08,USA,Blue-Winged Teal/Avian,False,Missouri,A/blue winged teal/Missouri/A00624484/2008,H7N3
1048,2007-11-07,USA,Ring-Necked Duck/Avian,True,California,A/ring necked duck/California/HKWF515/2007,H6N1
1049,2007-11-03,,Mallard/Avian,False,Sweden,A/mallard/Sweden/69673/2007,H4N6
1050,2007-11-14,China,Duck/Avian,False,Hubei,A/duck/Hubei/xn/2007,H5N1
1051,2007-09-19,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02719/2007,H4N6
1052,2009-01-03,USA,Green-Winged Teal/Avian,False,Arizona,A/American green winged teal/Arizona/A00115994/2009,H7N3
1053,2008-11-15,,Mallard/Avian,False,Sweden,A/mallard/Sweden/79372/2008,H4N2
1054,2007-09-11,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/AI07-3100/2007,H1N1
1055,2012-09-27,USA,American Green-Winged Teal/Avian,False,Wisconsin,A/American green-winged teal/Wisconsin/12OS2997/2012,H4N6
1056,2010-09-10,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/00121/2010,H1N1
1057,2010-08-16,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00612/2010,H10N7
1058,2008-02-03,China,Chicken/Avian,False,Anhui,A/chicken/Anhui/02/2008,H9N2
1059,2011-11-22,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/11OS3701/2011,H6N1
1060,2008-10-18,USA,Mallard/Avian,False,California,A/mallard/California/8293/2008,H6N1
1061,2009-05-29,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-837/2009,H1N9
1062,2009-01-15,USA,Green-Winged Teal/Avian,False,Utah,A/American green winged teal/Utah/A00614935/2009,H7N3
1063,2010-08-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM09181R0/2010,H7N3
1064,2010-11-24,USA,Northern Shoveler/Avian,True,California,A/northern shoveler/California/3046/2010,H4N3
1065,2011-10-15,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS4081/2011,H3N8
1066,2010-08-08,Canada,Green-Winged Teal/Avian,False,Nova Scotia,A/green-winged teal/Nova Scotia/00354/2010,H3N8
1067,2010-09-07,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/00081/2010,H3N8
1068,2009-11-17,,Mallard/Avian,False,Sweden,A/mallard/Sweden/102124/2009,H4N6
1069,2009-05-15,USA,Laughing Gull/Avian,False,New Jersey,A/laughing gull/New Jersey/AI09-271/2009,H11N1
1070,2010-11-27,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/10OS3786/2010,H10N7
1071,2011-10-23,,Herring Gull/Avian,False,Iceland,A/herring gull/Iceland/1320/2011,H2N5
1072,2007-09-04,Canada,Mallard/Avian,True,New Brunswick,A/mallard/New Brunswick/04485/2007,H3N8
1073,2008-08-06,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS1330/2008,H1N1
1074,2010-08-10,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM10809R0/2010,H7N3
1075,2010-12-12,Canada,Duck/Avian,True,SK,A/duck/SK/4612/2010,H5N3
1076,2009-07-29,USA,Green-Winged Teal/Avian,False,Interior Alaska,A/American green-winged teal/Interior Alaska/9BM5041R0/2009,H4N6
1077,2010-09-04,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10CH00003R0/2010,H4N6
1078,2010-07-30,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06454R0/2010,H4N6
1079,2009-01-03,USA,Green-Winged Teal/Avian,False,California,A/green-winged teal/California/00083/2009,H10N7
1080,2011-08-02,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11BM01179/2011,H4N6
1081,2010-08-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM09347R0/2010,H7N3
1082,2010-08-13,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM12146R0/2010,H4N6
1083,2011-09-10,USA,Blue-Winged Teal/Avian,False,Missouri,A/blue-winged teal/Missouri/11OS2585/2011,H4N8
1084,2012-10-20,USA,Northern Shoveler/Avian,False,Illinois,A/northern shoveler/Illinois/12OS5138/2012,H1N1
1085,2011-11-09,China,Duck/Avian,False,Hunan,A/duck/Hunan/S4013/2011,H11N9
1086,2009-08-16,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM10537R0/2009,H8N4
1087,2010-09-10,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/00126/2010,H1N1
1088,2011-01-12,USA,Northern Shoveler/Avian,False,Arkansas,A/northern shoveler/Arkansas/11OS386/2011,H9N2
1089,2009-08-16,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM10563R2/2009,H4N6
1090,2011-05-12,,Chicken/Avian,False,Egypt,A/chicken/Egypt/S3280D/2011,H5N1
